# Korg.jl Reference Spectrum - Metal-poor K Giant (With Lines)
# Generated: 2025-10-05 14:04:46
# Parameters: Teff=4500.0K, logg=1.5, [M/H]=-2.5
# Synthesis time: 0.12 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 41821 lines
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.5700      1.805424e+14      1.805428e+14      0.999998
     5004.5800      1.805430e+14      1.805434e+14      0.999998
     5004.5900      1.805436e+14      1.805440e+14      0.999998
     5004.6000      1.805442e+14      1.805446e+14      0.999998
     5004.6100      1.805448e+14      1.805452e+14      0.999998
     5004.6200      1.805454e+14      1.805458e+14      0.999998
     5004.6300      1.805460e+14      1.805464e+14      0.999998
     5004.6400      1.805466e+14      1.805471e+14      0.999998
     5004.6500      1.805473e+14      1.805477e+14      0.999998
     5004.6600      1.805479e+14      1.805483e+14      0.999998
     5004.6700      1.805485e+14      1.805489e+14      0.999998
