# Korg.jl Solar Spectrum - Complete Data
# Generated on: 2025-07-31T21:55:00.448
# Parameters: Teff=5780 K, logg=4.44, [M/H]=0.0, vmic=1.0 km/s
# Wavelength range: (5000, 5200) Å
# Synthesis time: 56.38 seconds
# Total wavelength points: 20001
# Strong absorption lines (>10% depth): 6154
# Deepest line: 5185.05 Å, 89.2% depth
#
# Column 1: Wavelength (Å)
# Column 2: Absolute Flux (erg/s/cm²/Å)
# Column 3: Continuum Flux (erg/s/cm²/Å)
# Column 4: Normalized Flux (dimensionless)
#
# Wavelength    AbsoluteFlux      ContinuumFlux     NormalizedFlux
 5184.3300     6.187952e+14     1.012408e+15      0.611212
 5184.3400     6.132815e+14     1.012406e+15      0.605767
 5184.3500     6.075315e+14     1.012404e+15      0.600088
 5184.3600     6.012770e+14     1.012402e+15      0.593912
 5184.3700     5.943894e+14     1.012400e+15      0.587109
 5184.3800     5.871123e+14     1.012398e+15      0.579923
 5184.3900     5.802111e+14     1.012396e+15      0.573107
 5184.4000     5.744456e+14     1.012394e+15      0.567413
 5184.4100     5.698268e+14     1.012392e+15      0.562852
 5184.4200     5.656561e+14     1.012390e+15      0.558734
 5184.4300     5.611188e+14     1.012388e+15      0.554253
 5184.4400     5.559345e+14     1.012386e+15      0.549133
 5184.4500     5.501697e+14     1.012384e+15      0.543440
 5184.4600     5.439024e+14     1.012382e+15      0.537250
 5184.4700     5.371006e+14     1.012380e+15      0.530533
 5184.4800     5.298753e+14     1.012378e+15      0.523397
 5184.4900     5.227454e+14     1.012376e+15      0.516355
 5184.5000     5.163927e+14     1.012374e+15      0.510081
 5184.5100     5.110688e+14     1.012372e+15      0.504823
 5184.5200     5.063174e+14     1.012370e+15      0.500131
 5184.5300     5.014404e+14     1.012368e+15      0.495314
 5184.5400     4.961011e+14     1.012366e+15      0.490041
 5184.5500     4.903911e+14     1.012364e+15      0.484402
 5184.5600     4.844804e+14     1.012362e+15      0.478565
 5184.5700     4.784692e+14     1.012360e+15      0.472628
 5184.5800     4.723474e+14     1.012358e+15      0.466581
 5184.5900     4.660667e+14     1.012356e+15      0.460378
 5184.6000     4.596500e+14     1.012354e+15      0.454041
 5184.6100     4.532751e+14     1.012352e+15      0.447745
 5184.6200     4.472344e+14     1.012350e+15      0.441779
 5184.6300     4.416762e+14     1.012348e+15      0.436289
 5184.6400     4.364726e+14     1.012346e+15      0.431150
 5184.6500     4.313384e+14     1.012344e+15      0.426079
 5184.6600     4.260806e+14     1.012342e+15      0.420886
 5184.6700     4.206786e+14     1.012340e+15      0.415551
 5184.6800     4.152053e+14     1.012338e+15      0.410145
 5184.6900     4.097295e+14     1.012336e+15      0.404737
 5184.7000     4.042808e+14     1.012334e+15      0.399355
 5184.7100     3.988720e+14     1.012332e+15      0.394013
 5184.7200     3.935055e+14     1.012330e+15      0.388713
 5184.7300     3.881766e+14     1.012328e+15      0.383450
 5184.7400     3.828865e+14     1.012326e+15      0.378225
 5184.7500     3.776267e+14     1.012324e+15      0.373030
 5184.7600     3.723959e+14     1.012322e+15      0.367863
 5184.7700     3.671890e+14     1.012320e+15      0.362720
 5184.7800     3.620039e+14     1.012318e+15      0.357599
 5184.7900     3.568252e+14     1.012316e+15      0.352484
 5184.8000     3.516246e+14     1.012314e+15      0.347347
 5184.8100     3.462445e+14     1.012312e+15      0.342033
 5184.8200     3.401388e+14     1.012310e+15      0.336003
 5184.8300     3.324860e+14     1.012308e+15      0.328444
 5184.8400     3.236162e+14     1.012306e+15      0.319682
 5184.8500     3.160665e+14     1.012304e+15      0.312225
 5184.8600     3.119645e+14     1.012302e+15      0.308173
 5184.8700     3.100991e+14     1.012300e+15      0.306331
 5184.8800     3.074221e+14     1.012298e+15      0.303687
 5184.8900     3.030941e+14     1.012296e+15      0.299413
 5184.9000     2.976579e+14     1.012294e+15      0.294043
 5184.9100     2.916697e+14     1.012292e+15      0.288128
 5184.9200     2.851700e+14     1.012290e+15      0.281708
 5184.9300     2.776202e+14     1.012288e+15      0.274250
 5184.9400     2.670400e+14     1.012286e+15      0.263799
 5184.9500     2.484411e+14     1.012284e+15      0.245426
 5184.9600     2.178401e+14     1.012282e+15      0.215197
 5184.9700     1.823949e+14     1.012280e+15      0.180182
 5184.9800     1.526509e+14     1.012278e+15      0.150799
 5184.9900     1.324534e+14     1.012276e+15      0.130847
 5185.0000     1.207486e+14     1.012274e+15      0.119284
 5185.0100     1.147257e+14     1.012272e+15      0.113335
 5185.0200     1.118317e+14     1.012270e+15      0.110476
 5185.0300     1.104867e+14     1.012268e+15      0.109148
 5185.0400     1.099156e+14     1.012266e+15      0.108584
 5185.0500     1.098031e+14     1.012264e+15      0.108473
 5185.0600     1.100896e+14     1.012262e+15      0.108756
 5185.0700     1.109283e+14     1.012260e+15      0.109585
 5185.0800     1.127923e+14     1.012258e+15      0.111426
 5185.0900     1.167501e+14     1.012256e+15      0.115337
 5185.1000     1.248031e+14     1.012254e+15      0.123292
 5185.1100     1.397768e+14     1.012252e+15      0.138085
 5185.1200     1.640402e+14     1.012250e+15      0.162055
 5185.1300     1.969552e+14     1.012248e+15      0.194572
 5185.1400     2.314775e+14     1.012246e+15      0.228677
 5185.1500     2.564778e+14     1.012244e+15      0.253376
 5185.1600     2.705257e+14     1.012242e+15      0.267254
 5185.1700     2.795740e+14     1.012240e+15      0.276194
 5185.1800     2.870455e+14     1.012238e+15      0.283575
 5185.1900     2.937680e+14     1.012236e+15      0.290217
 5185.2000     2.998745e+14     1.012234e+15      0.296250
 5185.2100     3.055595e+14     1.012232e+15      0.301867
 5185.2200     3.110881e+14     1.012230e+15      0.307330
 5185.2300     3.164784e+14     1.012228e+15      0.312655
 5185.2400     3.216061e+14     1.012226e+15      0.317722
 5185.2500     3.267050e+14     1.012224e+15      0.322760
 5185.2600     3.319397e+14     1.012222e+15      0.327932
 5185.2700     3.373725e+14     1.012220e+15      0.333300
 5185.2800     3.429066e+14     1.012218e+15      0.338768
 5185.2900     3.483829e+14     1.012216e+15      0.344179
 5185.3000     3.537279e+14     1.012214e+15      0.349460
 5185.3100     3.589749e+14     1.012211e+15      0.354644
 5185.3200     3.641772e+14     1.012209e+15      0.359784
 5185.3300     3.693713e+14     1.012207e+15      0.364917
 5185.3400     3.745828e+14     1.012205e+15      0.370066
 5185.3500     3.798193e+14     1.012203e+15      0.375240
 5185.3600     3.850866e+14     1.012201e+15      0.380445
 5185.3700     3.903817e+14     1.012199e+15      0.385677
 5185.3800     3.957157e+14     1.012197e+15      0.390947
 5185.3900     4.010888e+14     1.012195e+15      0.396256
 5185.4000     4.064989e+14     1.012193e+15      0.401602
 5185.4100     4.119510e+14     1.012191e+15      0.406989
 5185.4200     4.174469e+14     1.012189e+15      0.412420
 5185.4300     4.229837e+14     1.012187e+15      0.417891
 5185.4400     4.285625e+14     1.012185e+15      0.423403
 5185.4500     4.341809e+14     1.012183e+15      0.428955
 5185.4600     4.398364e+14     1.012181e+15      0.434543
 5185.4700     4.455248e+14     1.012179e+15      0.440164
 5185.4800     4.512443e+14     1.012177e+15      0.445816
 5185.4900     4.569881e+14     1.012175e+15      0.451491
 5185.5000     4.627516e+14     1.012173e+15      0.457186
 5185.5100     4.685222e+14     1.012171e+15      0.462888
 5185.5200     4.742881e+14     1.012169e+15      0.468586
 5185.5300     4.800280e+14     1.012167e+15      0.474258
 5185.5400     4.856888e+14     1.012165e+15      0.479851
 5185.5500     4.911573e+14     1.012163e+15      0.485255
 5185.5600     4.961729e+14     1.012161e+15      0.490211
 5185.5700     5.001744e+14     1.012159e+15      0.494166
 5185.5800     5.020940e+14     1.012157e+15      0.496063
 5185.5900     5.007329e+14     1.012155e+15      0.494719
 5185.6000     4.962569e+14     1.012153e+15      0.490298
 5185.6100     4.916531e+14     1.012151e+15      0.485751
 5185.6200     4.913778e+14     1.012149e+15      0.485480
 5185.6300     4.972646e+14     1.012147e+15      0.491297
 5185.6400     5.047015e+14     1.012145e+15      0.498645
 5185.6500     4.990453e+14     1.012143e+15      0.493058
 5185.6600     4.590911e+14     1.012141e+15      0.453584
 5185.6700     3.880719e+14     1.012139e+15      0.383418
 5185.6800     3.245072e+14     1.012137e+15      0.320616
 5185.6900     2.855444e+14     1.012135e+15      0.282121
 5185.7000     2.655893e+14     1.012133e+15      0.262406
 5185.7100     2.597022e+14     1.012131e+15      0.256590
 5185.7200     2.665531e+14     1.012129e+15      0.263359
 5185.7300     2.878947e+14     1.012127e+15      0.284445
 5185.7400     3.298473e+14     1.012125e+15      0.325896
 5185.7500     4.017273e+14     1.012123e+15      0.396916
 5185.7600     4.916537e+14     1.012121e+15      0.485766
 5185.7700     5.589224e+14     1.012119e+15      0.552230
 5185.7800     5.927856e+14     1.012117e+15      0.585689
 5185.7900     6.093218e+14     1.012115e+15      0.602028
 5185.8000     6.198078e+14     1.012113e+15      0.612390
 5185.8100     6.280414e+14     1.012111e+15      0.620526
 5185.8200     6.351768e+14     1.012109e+15      0.627578
 5185.8300     6.416240e+14     1.012107e+15      0.633949
 5185.8400     6.476044e+14     1.012105e+15      0.639859
 5185.8500     6.532778e+14     1.012103e+15      0.645466
 5185.8600     6.585781e+14     1.012101e+15      0.650704
 5185.8700     6.635236e+14     1.012099e+15      0.655592
 5185.8800     6.682169e+14     1.012097e+15      0.660230
 5185.8900     6.725835e+14     1.012095e+15      0.664546
 5185.9000     6.765296e+14     1.012093e+15      0.668446
 5185.9100     6.798462e+14     1.012091e+15      0.671725
 5185.9200     6.819317e+14     1.012089e+15      0.673787
 5185.9300     6.806682e+14     1.012087e+15      0.672539
 5185.9400     6.693302e+14     1.012085e+15      0.661338
 5185.9500     6.325441e+14     1.012083e+15      0.624993
 5185.9600     5.560640e+14     1.012081e+15      0.549427
 5185.9700     4.591326e+14     1.012079e+15      0.453653
 5185.9800     3.834374e+14     1.012077e+15      0.378862
 5185.9900     3.415982e+14     1.012074e+15      0.337523
 5186.0000     3.256795e+14     1.012072e+15      0.321795
 5186.0100     3.305182e+14     1.012070e+15      0.326576
 5186.0200     3.584386e+14     1.012068e+15      0.354164
 5186.0300     4.194701e+14     1.012066e+15      0.414469
 5186.0400     5.188562e+14     1.012064e+15      0.512671
 5186.0500     6.252314e+14     1.012062e+15      0.617780
 5186.0600     6.947036e+14     1.012060e+15      0.686425
 5186.0700     7.266193e+14     1.012058e+15      0.717962
 5186.0800     7.405850e+14     1.012056e+15      0.731763
 5186.0900     7.483093e+14     1.012054e+15      0.739396
 5186.1000     7.540078e+14     1.012052e+15      0.745029
 5186.1100     7.586326e+14     1.012050e+15      0.749600
 5186.1200     7.624209e+14     1.012048e+15      0.753344
 5186.1300     7.652288e+14     1.012046e+15      0.756120
 5186.1400     7.669140e+14     1.012044e+15      0.757787
 5186.1500     7.680039e+14     1.012042e+15      0.758866
 5186.1600     7.696709e+14     1.012040e+15      0.760514
 5186.1700     7.729774e+14     1.012038e+15      0.763783
 5186.1800     7.779156e+14     1.012036e+15      0.768664
 5186.1900     7.834354e+14     1.012034e+15      0.774120
 5186.2000     7.884184e+14     1.012032e+15      0.779045
 5186.2100     7.924494e+14     1.012030e+15      0.783030
 5186.2200     7.957517e+14     1.012028e+15      0.786294
 5186.2300     7.985292e+14     1.012026e+15      0.789040
 5186.2400     8.009908e+14     1.012024e+15      0.791474
 5186.2500     8.030758e+14     1.012022e+15      0.793536
 5186.2600     8.043652e+14     1.012020e+15      0.794812
 5186.2700     8.042825e+14     1.012018e+15      0.794732
 5186.2800     8.022721e+14     1.012016e+15      0.792747
 5186.2900     7.985670e+14     1.012014e+15      0.789087
 5186.3000     7.939710e+14     1.012012e+15      0.784547
 5186.3100     7.872463e+14     1.012010e+15      0.777904
 5186.3200     7.695999e+14     1.012008e+15      0.760468
 5186.3300     7.264083e+14     1.012006e+15      0.717791
 5186.3400     6.552829e+14     1.012004e+15      0.647510
 5186.3500     5.811455e+14     1.012002e+15      0.574253
 5186.3600     5.330481e+14     1.012000e+15      0.526728
 5186.3700     5.230837e+14     1.011998e+15      0.516882
 5186.3800     5.532173e+14     1.011996e+15      0.546660
 5186.3900     6.204399e+14     1.011994e+15      0.613087
 5186.4000     7.062856e+14     1.011992e+15      0.697917
 5186.4100     7.787659e+14     1.011990e+15      0.769540
 5186.4200     8.202294e+14     1.011987e+15      0.810513
 5186.4300     8.379311e+14     1.011985e+15      0.828007
 5186.4400     8.448121e+14     1.011983e+15      0.834808
 5186.4500     8.481652e+14     1.011981e+15      0.838123
 5186.4600     8.505468e+14     1.011979e+15      0.840478
 5186.4700     8.526479e+14     1.011977e+15      0.842556
 5186.4800     8.546256e+14     1.011975e+15      0.844512
 5186.4900     8.565234e+14     1.011973e+15      0.846389
 5186.5000     8.583624e+14     1.011971e+15      0.848208
 5186.5100     8.601543e+14     1.011969e+15      0.849981
 5186.5200     8.619030e+14     1.011967e+15      0.851710
 5186.5300     8.636132e+14     1.011965e+15      0.853402
 5186.5400     8.652885e+14     1.011963e+15      0.855059
 5186.5500     8.669313e+14     1.011961e+15      0.856684
 5186.5600     8.685435e+14     1.011959e+15      0.858279
 5186.5700     8.701266e+14     1.011957e+15      0.859845
 5186.5800     8.716819e+14     1.011955e+15      0.861384
 5186.5900     8.732104e+14     1.011953e+15      0.862896
 5186.6000     8.747131e+14     1.011951e+15      0.864383
 5186.6100     8.761909e+14     1.011949e+15      0.865845
 5186.6200     8.776443e+14     1.011947e+15      0.867283
 5186.6300     8.790743e+14     1.011945e+15      0.868698
 5186.6400     8.805361e+14     1.011943e+15      0.870144
 5186.6500     8.819623e+14     1.011941e+15      0.871555
 5186.6600     8.833214e+14     1.011939e+15      0.872900
 5186.6700     8.846593e+14     1.011937e+15      0.874224
 5186.6800     8.860629e+14     1.011935e+15      0.875613
 5186.6900     8.873548e+14     1.011933e+15      0.876891
 5186.7000     8.886273e+14     1.011931e+15      0.878150
 5186.7100     8.898808e+14     1.011929e+15      0.879391
 5186.7200     8.911154e+14     1.011927e+15      0.880613
 5186.7300     8.923317e+14     1.011925e+15      0.881816
 5186.7400     8.935298e+14     1.011923e+15      0.883002
 5186.7500     8.947101e+14     1.011921e+15      0.884170
 5186.7600     8.958729e+14     1.011919e+15      0.885321
 5186.7700     8.970184e+14     1.011917e+15      0.886455
 5186.7800     8.981470e+14     1.011915e+15      0.887572
 5186.7900     8.992589e+14     1.011913e+15      0.888672
 5186.8000     9.003544e+14     1.011911e+15      0.889757
 5186.8100     9.014337e+14     1.011909e+15      0.890825
 5186.8200     9.024970e+14     1.011907e+15      0.891878
 5186.8300     9.035447e+14     1.011905e+15      0.892915
 5186.8400     9.045769e+14     1.011902e+15      0.893937
 5186.8500     9.055938e+14     1.011900e+15      0.894944
 5186.8600     9.065036e+14     1.011898e+15      0.895844
 5186.8700     9.074840e+14     1.011896e+15      0.896815
 5186.8800     9.084490e+14     1.011894e+15      0.897771
 5186.8900     9.095083e+14     1.011892e+15      0.898819
 5186.9000     9.104410e+14     1.011890e+15      0.899743
 5186.9100     9.113585e+14     1.011888e+15      0.900651
 5186.9200     9.122605e+14     1.011886e+15      0.901544
 5186.9300     9.131470e+14     1.011884e+15      0.902422
 5186.9400     9.140179e+14     1.011882e+15      0.903285
 5186.9500     9.148727e+14     1.011880e+15      0.904131
 5186.9600     9.156853e+14     1.011878e+15      0.904936
 5186.9700     9.165066e+14     1.011876e+15      0.905750
 5186.9800     9.173101e+14     1.011874e+15      0.906546
 5186.9900     9.180950e+14     1.011872e+15      0.907323
 5187.0000     9.188597e+14     1.011870e+15      0.908081
 5187.0100     9.196025e+14     1.011868e+15      0.908817
 5187.0200     9.203206e+14     1.011866e+15      0.909528
 5187.0300     9.210100e+14     1.011864e+15      0.910211
 5187.0400     9.216648e+14     1.011862e+15      0.910860
 5187.0500     9.222799e+14     1.011860e+15      0.911470
 5187.0600     9.228393e+14     1.011858e+15      0.912025
 5187.0700     9.233726e+14     1.011856e+15      0.912553
 5187.0800     9.236854e+14     1.011854e+15      0.912864
 5187.0900     9.235265e+14     1.011852e+15      0.912709
 5187.1000     9.214160e+14     1.011850e+15      0.910625
 5187.1100     9.116734e+14     1.011848e+15      0.900999
 5187.1200     8.788725e+14     1.011846e+15      0.868583
 5187.1300     8.008326e+14     1.011844e+15      0.791459
 5187.1400     6.801381e+14     1.011842e+15      0.672178
 5187.1500     5.638466e+14     1.011840e+15      0.557249
 5187.1600     4.930052e+14     1.011838e+15      0.487237
 5187.1700     4.738973e+14     1.011836e+15      0.468354
 5187.1800     5.041765e+14     1.011834e+15      0.498280
 5187.1900     5.868710e+14     1.011832e+15      0.580009
 5187.2000     7.095715e+14     1.011830e+15      0.701276
 5187.2100     8.247438e+14     1.011828e+15      0.815103
 5187.2200     8.923237e+14     1.011826e+15      0.881895
 5187.2300     9.185689e+14     1.011824e+15      0.907835
 5187.2400     9.256824e+14     1.011821e+15      0.914867
 5187.2500     9.262964e+14     1.011819e+15      0.915476
 5187.2600     9.236987e+14     1.011817e+15      0.912910
 5187.2700     9.144924e+14     1.011815e+15      0.903813
 5187.2800     8.831575e+14     1.011813e+15      0.872846
 5187.2900     7.947413e+14     1.011811e+15      0.785464
 5187.3000     6.308645e+14     1.011809e+15      0.623501
 5187.3100     4.621222e+14     1.011807e+15      0.456729
 5187.3200     3.579961e+14     1.011805e+15      0.353819
 5187.3300     3.065585e+14     1.011803e+15      0.302982
 5187.3400     2.846164e+14     1.011801e+15      0.281297
 5187.3500     2.824464e+14     1.011799e+15      0.279153
 5187.3600     2.991741e+14     1.011797e+15      0.295686
 5187.3700     3.420178e+14     1.011795e+15      0.338031
 5187.3800     4.310732e+14     1.011793e+15      0.426049
 5187.3900     5.881484e+14     1.011791e+15      0.581294
 5187.4000     7.650067e+14     1.011789e+15      0.756093
 5187.4100     8.749709e+14     1.011787e+15      0.864778
 5187.4200     9.181349e+14     1.011785e+15      0.907441
 5187.4300     9.321846e+14     1.011783e+15      0.921329
 5187.4400     9.374828e+14     1.011781e+15      0.926567
 5187.4500     9.403569e+14     1.011779e+15      0.929409
 5187.4600     9.423496e+14     1.011777e+15      0.931381
 5187.4700     9.438898e+14     1.011775e+15      0.932905
 5187.4800     9.452262e+14     1.011773e+15      0.934228
 5187.4900     9.464160e+14     1.011771e+15      0.935405
 5187.5000     9.473718e+14     1.011769e+15      0.936352
 5187.5100     9.482218e+14     1.011767e+15      0.937194
 5187.5200     9.489949e+14     1.011765e+15      0.937960
 5187.5300     9.497078e+14     1.011763e+15      0.938667
 5187.5400     9.503723e+14     1.011761e+15      0.939325
 5187.5500     9.509973e+14     1.011759e+15      0.939945
 5187.5600     9.515896e+14     1.011757e+15      0.940532
 5187.5700     9.520685e+14     1.011755e+15      0.941007
 5187.5800     9.526000e+14     1.011753e+15      0.941534
 5187.5900     9.531093e+14     1.011751e+15      0.942040
 5187.6000     9.535987e+14     1.011749e+15      0.942525
 5187.6100     9.540696e+14     1.011747e+15      0.942993
 5187.6200     9.545228e+14     1.011745e+15      0.943443
 5187.6300     9.548424e+14     1.011742e+15      0.943760
 5187.6400     9.552531e+14     1.011740e+15      0.944168
 5187.6500     9.556434e+14     1.011738e+15      0.944556
 5187.6600     9.560042e+14     1.011736e+15      0.944914
 5187.6700     9.563334e+14     1.011734e+15      0.945242
 5187.6800     9.566004e+14     1.011732e+15      0.945507
 5187.6900     9.567074e+14     1.011730e+15      0.945615
 5187.7000     9.562626e+14     1.011728e+15      0.945177
 5187.7100     9.540005e+14     1.011726e+15      0.942943
 5187.7200     9.467100e+14     1.011724e+15      0.935739
 5187.7300     9.290798e+14     1.011722e+15      0.918315
 5187.7400     8.973631e+14     1.011720e+15      0.886968
 5187.7500     8.566156e+14     1.011718e+15      0.846694
 5187.7600     8.220171e+14     1.011716e+15      0.812498
 5187.7700     8.095439e+14     1.011714e+15      0.800171
 5187.7800     8.251888e+14     1.011712e+15      0.815636
 5187.7900     8.617903e+14     1.011710e+15      0.851815
 5187.8000     9.028661e+14     1.011708e+15      0.892418
 5187.8100     9.339470e+14     1.011706e+15      0.923141
 5187.8200     9.510151e+14     1.011704e+15      0.940013
 5187.8300     9.582629e+14     1.011702e+15      0.947179
 5187.8400     9.608860e+14     1.011700e+15      0.949774
 5187.8500     9.618571e+14     1.011698e+15      0.950736
 5187.8600     9.623160e+14     1.011696e+15      0.951191
 5187.8700     9.625999e+14     1.011694e+15      0.951473
 5187.8800     9.627863e+14     1.011692e+15      0.951660
 5187.8900     9.628713e+14     1.011690e+15      0.951746
 5187.9000     9.628146e+14     1.011688e+15      0.951691
 5187.9100     9.625135e+14     1.011686e+15      0.951396
 5187.9200     9.616219e+14     1.011684e+15      0.950516
 5187.9300     9.587189e+14     1.011682e+15      0.947649
 5187.9400     9.489695e+14     1.011680e+15      0.938014
 5187.9500     9.201260e+14     1.011678e+15      0.909505
 5187.9600     8.551926e+14     1.011676e+15      0.845323
 5187.9700     7.547972e+14     1.011674e+15      0.746088
 5187.9800     6.537971e+14     1.011672e+15      0.646254
 5187.9900     5.903583e+14     1.011670e+15      0.583549
 5188.0000     5.787552e+14     1.011668e+15      0.572080
 5188.0100     6.200882e+14     1.011666e+15      0.612938
 5188.0200     7.083505e+14     1.011664e+15      0.700184
 5188.0300     8.150762e+14     1.011662e+15      0.805680
 5188.0400     8.986893e+14     1.011660e+15      0.888331
 5188.0500     9.423534e+14     1.011658e+15      0.931494
 5188.0600     9.591259e+14     1.011656e+15      0.948075
 5188.0700     9.647058e+14     1.011655e+15      0.953592
 5188.0800     9.667624e+14     1.011653e+15      0.955627
 5188.0900     9.678334e+14     1.011651e+15      0.956687
 5188.1000     9.685679e+14     1.011649e+15      0.957415
 5188.1100     9.691395e+14     1.011647e+15      0.957982
 5188.1200     9.696164e+14     1.011645e+15      0.958455
 5188.1300     9.700360e+14     1.011644e+15      0.958871
 5188.1400     9.704147e+14     1.011642e+15      0.959247
 5188.1500     9.707604e+14     1.011640e+15      0.959591
 5188.1600     9.710823e+14     1.011638e+15      0.959911
 5188.1700     9.713859e+14     1.011636e+15      0.960213
 5188.1800     9.716748e+14     1.011634e+15      0.960500
 5188.1900     9.719517e+14     1.011633e+15      0.960775
 5188.2000     9.722187e+14     1.011631e+15      0.961041
 5188.2100     9.724772e+14     1.011629e+15      0.961298
 5188.2200     9.727285e+14     1.011627e+15      0.961548
 5188.2300     9.729734e+14     1.011625e+15      0.961792
 5188.2400     9.732127e+14     1.011623e+15      0.962031
 5188.2500     9.734470e+14     1.011622e+15      0.962264
 5188.2600     9.736767e+14     1.011620e+15      0.962493
 5188.2700     9.739023e+14     1.011618e+15      0.962718
 5188.2800     9.741241e+14     1.011616e+15      0.962939
 5188.2900     9.743424e+14     1.011614e+15      0.963156
 5188.3000     9.745573e+14     1.011612e+15      0.963370
 5188.3100     9.747692e+14     1.011611e+15      0.963581
 5188.3200     9.749781e+14     1.011609e+15      0.963790
 5188.3300     9.751842e+14     1.011607e+15      0.963995
 5188.3400     9.753877e+14     1.011605e+15      0.964198
 5188.3500     9.755886e+14     1.011603e+15      0.964398
 5188.3600     9.757870e+14     1.011601e+15      0.964596
 5188.3700     9.759831e+14     1.011600e+15      0.964792
 5188.3800     9.762890e+14     1.011598e+15      0.965096
 5188.3900     9.764750e+14     1.011596e+15      0.965282
 5188.4000     9.766592e+14     1.011594e+15      0.965466
 5188.4100     9.768418e+14     1.011592e+15      0.965648
 5188.4200     9.770226e+14     1.011590e+15      0.965828
 5188.4300     9.772018e+14     1.011588e+15      0.966007
 5188.4400     9.773794e+14     1.011587e+15      0.966185
 5188.4500     9.775552e+14     1.011585e+15      0.966360
 5188.4600     9.777295e+14     1.011583e+15      0.966534
 5188.4700     9.779022e+14     1.011581e+15      0.966707
 5188.4800     9.780647e+14     1.011579e+15      0.966869
 5188.4900     9.782385e+14     1.011577e+15      0.967043
 5188.5000     9.784060e+14     1.011576e+15      0.967210
 5188.5100     9.785718e+14     1.011574e+15      0.967376
 5188.5200     9.787361e+14     1.011572e+15      0.967540
 5188.5300     9.788988e+14     1.011570e+15      0.967702
 5188.5400     9.790600e+14     1.011568e+15      0.967863
 5188.5500     9.792196e+14     1.011566e+15      0.968023
 5188.5600     9.793777e+14     1.011565e+15      0.968181
 5188.5700     9.795342e+14     1.011563e+15      0.968338
 5188.5800     9.796893e+14     1.011561e+15      0.968493
 5188.5900     9.798428e+14     1.011559e+15      0.968646
 5188.6000     9.799948e+14     1.011557e+15      0.968798
 5188.6100     9.801452e+14     1.011555e+15      0.968949
 5188.6200     9.802941e+14     1.011554e+15      0.969098
 5188.6300     9.804415e+14     1.011552e+15      0.969245
 5188.6400     9.805874e+14     1.011550e+15      0.969391
 5188.6500     9.807316e+14     1.011548e+15      0.969535
 5188.6600     9.808743e+14     1.011546e+15      0.969678
 5188.6700     9.810154e+14     1.011544e+15      0.969819
 5188.6800     9.811547e+14     1.011543e+15      0.969959
 5188.6900     9.812924e+14     1.011541e+15      0.970097
 5188.7000     9.814283e+14     1.011539e+15      0.970233
 5188.7100     9.815623e+14     1.011537e+15      0.970367
 5188.7200     9.816942e+14     1.011535e+15      0.970499
 5188.7300     9.818240e+14     1.011533e+15      0.970629
 5188.7400     9.819514e+14     1.011532e+15      0.970757
 5188.7500     9.820760e+14     1.011530e+15      0.970882
 5188.7600     9.821975e+14     1.011528e+15      0.971004
 5188.7700     9.823151e+14     1.011526e+15      0.971122
 5188.7800     9.824280e+14     1.011524e+15      0.971235
 5188.7900     9.825347e+14     1.011522e+15      0.971343
 5188.8000     9.826324e+14     1.011520e+15      0.971441
 5188.8100     9.827187e+14     1.011519e+15      0.971528
 5188.8200     9.827848e+14     1.011517e+15      0.971595
 5188.8300     9.828112e+14     1.011515e+15      0.971623
 5188.8400     9.825945e+14     1.011513e+15      0.971411
 5188.8500     9.819067e+14     1.011511e+15      0.970732
 5188.8600     9.782966e+14     1.011509e+15      0.967165
 5188.8700     9.646495e+14     1.011508e+15      0.953675
 5188.8800     9.315947e+14     1.011506e+15      0.920998
 5188.8900     8.853180e+14     1.011504e+15      0.875249
 5188.9000     8.556346e+14     1.011502e+15      0.845905
 5188.9100     8.664091e+14     1.011500e+15      0.856558
 5188.9200     9.089380e+14     1.011498e+15      0.898605
 5188.9300     9.513709e+14     1.011497e+15      0.940558
 5188.9400     9.742051e+14     1.011495e+15      0.963134
 5188.9500     9.818040e+14     1.011493e+15      0.970648
 5188.9600     9.836484e+14     1.011491e+15      0.972474
 5188.9700     9.841310e+14     1.011489e+15      0.972953
 5188.9800     9.843595e+14     1.011487e+15      0.973180
 5188.9900     9.845237e+14     1.011486e+15      0.973344
 5189.0000     9.846591e+14     1.011484e+15      0.973480
 5189.0100     9.847784e+14     1.011482e+15      0.973600
 5189.0200     9.848863e+14     1.011480e+15      0.973708
 5189.0300     9.849852e+14     1.011478e+15      0.973808
 5189.0400     9.850769e+14     1.011476e+15      0.973900
 5189.0500     9.851625e+14     1.011474e+15      0.973987
 5189.0600     9.852423e+14     1.011472e+15      0.974068
 5189.0700     9.853165e+14     1.011470e+15      0.974143
 5189.0800     9.853852e+14     1.011468e+15      0.974213
 5189.0900     9.854481e+14     1.011466e+15      0.974277
 5189.1000     9.853974e+14     1.011464e+15      0.974229
 5189.1100     9.854327e+14     1.011462e+15      0.974265
 5189.1200     9.854573e+14     1.011460e+15      0.974292
 5189.1300     9.854689e+14     1.011458e+15      0.974305
 5189.1400     9.853770e+14     1.011456e+15      0.974216
 5189.1500     9.853346e+14     1.011455e+15      0.974176
 5189.1600     9.852581e+14     1.011453e+15      0.974102
 5189.1700     9.851298e+14     1.011451e+15      0.973977
 5189.1800     9.849091e+14     1.011449e+15      0.973761
 5189.1900     9.844608e+14     1.011447e+15      0.973319
 5189.2000     9.832852e+14     1.011445e+15      0.972159
